Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0127042,31,Premium,Cloud Kitchen,Indian,11.7,100,41.47,8,Stormy,Low,1.9,0,0,396.74,76.18,Mumbai,3,1,23.01,38.39
ORD0069080,32,Premium,Restaurant,Italian,16.18,113,224.35,9,Rainy,High,4.9,0,0,182.0,38.09,New York,9,3,14.04,86.07
ORD0031814,68,Returning,Restaurant,Indian,2.03,95,289.55,1,Stormy,Medium,3.4,0,0,289.05,-12.42,New York,5,2,98.34,9.53
ORD0030991,28,Premium,Cafe,Italian,16.56,108,135.59,12,Cloudy,Medium,3.9,0,0,376.72,147.84,Sydney,11,4,85.9,94.63
ORD0143577,65,Returning,Cafe,Mexican,6.76,103,111.21,7,Cloudy,Medium,1.4,0,0,414.95,159.26,Sydney,7,3,22.66,30.3
ORD0133635,62,New,Fast Food,Indian,4.24,39,236.26,9,Stormy,High,1.7,0,0,402.21,-12.81,London,8,3,0.1,85.99
ORD0000261,55,Premium,Cloud Kitchen,Indian,22.14,23,56.76,3,Rainy,High,2.7,0,0,246.14,71.38,New York,2,1,33.48,5.12
ORD0061986,20,New,Fast Food,Chinese,3.32,26,221.14,7,Sunny,Medium,1.5,0,0,197.92,56.17,Sydney,5,2,79.74,19.71
ORD0054330,24,Returning,Cloud Kitchen,Indian,11.74,90,107.48,4,Sunny,Low,2.0,0,0,494.13,167.57,New York,6,2,26.57,29.31
ORD0136099,45,Returning,Cafe,Italian,21.99,24,99.22,13,Stormy,Low,4.8,0,0,166.58,86.76,New York,8,3,11.07,60.11
ORD0058031,36,New,Cloud Kitchen,Chinese,23.53,14,29.61,1,Cloudy,Low,3.0,0,0,286.54,141.01,London,11,4,43.22,96.71
ORD0116582,43,Returning,Cafe,Mexican,5.56,88,201.32,4,Sunny,Low,3.1,0,0,325.69,197.77,Singapore,12,4,58.57,84.1
ORD0065758,44,New,Fast Food,Mexican,12.37,83,133.95,8,Stormy,Low,2.0,0,0,174.96,24.45,New York,11,4,60.41,1.01
ORD0083358,44,Returning,Cafe,Mexican,15.96,82,86.3,2,Stormy,Medium,2.7,0,0,135.37,55.13,New York,2,1,73.55,79.34
ORD0018540,32,Premium,Cafe,Chinese,6.4,12,216.11,8,Cloudy,Medium,3.6,0,0,396.55,171.53,Sydney,12,4,74.72,27.79
ORD0039224,43,New,Cloud Kitchen,Indian,17.17,17,70.96,3,Rainy,High,3.6,0,0,454.02,170.36,London,11,4,71.95,78.93
ORD0062550,67,Returning,Cloud Kitchen,Mexican,23.42,31,221.66,7,Rainy,High,2.9,0,0,499.94,147.38,Sydney,9,3,21.84,76.56
ORD0149344,33,Premium,Cafe,Mexican,23.05,110,190.67,6,Cloudy,High,1.7,0,0,233.47,182.66,Mumbai,12,4,74.15,21.85
ORD0051818,20,Premium,Restaurant,Indian,8.6,31,258.37,12,Rainy,High,2.3,0,0,247.71,143.25,Singapore,2,1,14.6,68.36
ORD0115987,61,Premium,Cafe,Mexican,2.07,75,161.33,11,Rainy,High,3.4,0,0,189.15,49.24,London,8,3,79.64,41.82
ORD0041259,21,Returning,Fast Food,Chinese,18.36,109,97.98,1,Stormy,High,3.6,0,0,450.21,8.67,London,8,3,15.01,46.05
ORD0110040,20,Premium,Fast Food,Italian,18.12,105,211.27,7,Rainy,High,2.1,0,0,87.64,130.26,Sydney,10,4,13.9,14.92
ORD0115290,18,New,Cafe,Mexican,12.43,50,29.66,12,Sunny,Medium,3.6,0,0,177.16,73.51,New York,4,2,36.37,69.63
ORD0120499,29,Returning,Fast Food,Chinese,3.28,100,235.74,1,Sunny,Low,4.7,0,0,385.37,132.92,Singapore,12,4,30.52,28.49
ORD0099639,25,Premium,Cloud Kitchen,Indian,15.45,49,287.48,14,Sunny,Low,3.9,0,0,119.65,-0.7,Sydney,5,2,75.49,89.38
ORD0005955,26,New,Cafe,Chinese,11.65,91,288.94,4,Cloudy,Medium,1.9,0,0,90.87,157.51,Mumbai,3,1,31.56,60.97
ORD0148288,20,Premium,Fast Food,Italian,5.69,81,118.73,13,Stormy,Medium,2.8,0,0,402.97,140.3,London,12,4,78.9,86.24
ORD0010396,45,New,Cloud Kitchen,Italian,10.34,82,209.12,9,Rainy,Medium,4.5,0,0,342.54,148.93,Sydney,9,3,39.45,37.64
ORD0107132,46,Premium,Fast Food,Chinese,5.08,18,237.75,11,Sunny,Low,1.2,1,0,7.77,144.57,Singapore,6,2,52.65,83.32
ORD0099483,66,Returning,Cafe,Indian,12.28,64,81.57,8,Stormy,Low,1.0,0,0,99.51,150.14,London,7,3,56.85,30.29
ORD0131103,21,New,Cafe,Italian,16.52,20,189.79,7,Cloudy,Low,2.5,0,0,338.76,51.46,Sydney,2,1,71.55,24.77
ORD0042167,70,Returning,Fast Food,Indian,14.04,113,208.88,2,Stormy,High,1.0,0,0,209.71,47.66,Singapore,1,1,82.06,43.16
ORD0104940,72,Returning,Cloud Kitchen,Italian,8.0,87,132.49,2,Cloudy,Low,1.3,0,0,221.24,181.08,Mumbai,3,1,7.11,63.13
ORD0048838,23,Returning,Cafe,Indian,3.62,115,176.15,10,Sunny,Low,2.1,0,0,227.87,179.25,New York,6,2,91.26,32.33
ORD0098162,58,Returning,Restaurant,Italian,19.9,55,21.7,8,Stormy,High,4.0,0,1,202.68,4.56,Singapore,1,1,89.85,17.45
ORD0118819,21,New,Cafe,Indian,1.17,13,192.12,2,Rainy,High,4.2,0,0,377.25,120.81,London,7,3,95.09,34.26
ORD0004879,60,New,Fast Food,Indian,14.84,68,15.35,4,Stormy,Low,4.2,0,0,399.61,140.1,Mumbai,2,1,78.12,7.62
ORD0105105,32,Premium,Fast Food,Chinese,5.98,56,168.32,11,Stormy,Low,2.2,0,0,423.35,11.42,Singapore,8,3,36.41,27.06
ORD0136069,41,Returning,Cafe,Chinese,13.86,16,14.58,4,Rainy,High,3.4,1,0,269.2,136.25,Singapore,7,3,63.71,57.7
ORD0097012,45,Returning,Fast Food,Mexican,22.12,57,83.55,13,Cloudy,Low,1.4,1,0,90.07,24.15,Singapore,9,3,94.73,92.83
ORD0043824,39,Premium,Fast Food,Italian,14.14,96,222.14,6,Rainy,High,4.5,1,0,492.92,164.54,Mumbai,8,3,47.52,18.85
ORD0091959,51,Returning,Restaurant,Indian,2.55,101,215.57,11,Sunny,High,4.6,0,0,318.47,19.15,London,12,4,90.83,67.86
ORD0131783,62,Premium,Cloud Kitchen,Chinese,8.66,110,86.87,6,Stormy,High,2.3,0,0,102.69,166.82,Mumbai,7,3,29.99,32.88
ORD0127083,36,Premium,Fast Food,Chinese,14.99,64,111.31,7,Rainy,High,4.8,0,0,314.88,104.21,Sydney,7,3,52.81,38.19
ORD0040207,45,Premium,Cloud Kitchen,Indian,8.99,14,167.93,10,Cloudy,High,2.1,0,0,81.11,106.73,New York,9,3,24.77,44.25
ORD0022620,62,New,Restaurant,Mexican,9.85,78,146.7,13,Stormy,Medium,3.3,0,0,364.64,140.87,New York,12,4,77.6,66.2
ORD0121046,44,Premium,Restaurant,Chinese,10.96,81,204.57,12,Sunny,Medium,3.3,0,0,62.34,43.28,Sydney,2,1,99.7,77.88
ORD0114676,66,Premium,Cloud Kitchen,Chinese,8.09,82,206.63,12,Cloudy,High,1.1,0,0,91.53,124.01,Sydney,5,2,10.18,57.19
ORD0050069,55,Returning,Restaurant,Chinese,23.86,106,21.73,3,Stormy,Medium,2.2,0,0,35.41,56.06,London,7,3,51.63,1.96
ORD0120940,24,Returning,Fast Food,Indian,17.65,67,299.13,7,Sunny,High,3.1,0,0,245.45,19.32,New York,12,4,26.83,99.14
ORD0116662,53,Premium,Cafe,Indian,14.34,40,296.0,13,Stormy,Medium,2.2,0,0,480.97,-14.42,Singapore,7,3,1.4,10.24
ORD0141702,18,Returning,Cafe,Italian,5.4,75,86.78,14,Rainy,Medium,4.8,0,0,20.71,127.59,London,7,3,26.05,46.41
ORD0091980,74,New,Cafe,Mexican,10.86,92,112.57,1,Rainy,High,3.1,0,1,252.42,17.72,London,3,1,38.56,83.38
ORD0112845,35,Premium,Cafe,Italian,11.67,92,32.65,11,Rainy,High,3.8,0,0,475.61,128.5,New York,11,4,87.22,3.05
ORD0075103,71,Premium,Cafe,Indian,21.14,89,100.82,12,Sunny,High,3.5,0,0,214.98,143.75,Sydney,2,1,50.06,86.81
ORD0072218,43,Premium,Cloud Kitchen,Indian,3.73,89,208.33,1,Rainy,High,1.7,0,0,397.76,175.15,New York,5,2,39.51,15.82
ORD0103668,27,New,Restaurant,Italian,17.33,114,274.36,10,Cloudy,Medium,2.6,0,0,352.12,114.2,London,4,2,23.45,75.02
ORD0130711,70,Returning,Cafe,Mexican,9.04,23,109.09,11,Stormy,Medium,4.6,0,0,439.25,106.42,Singapore,10,4,79.71,94.65
ORD0065094,54,Premium,Cafe,Italian,15.26,74,226.08,5,Sunny,Low,2.7,0,0,7.53,139.62,Singapore,6,2,94.08,97.7
ORD0064068,63,New,Restaurant,Italian,2.77,60,266.32,10,Stormy,High,2.3,0,0,267.63,174.57,New York,9,3,47.98,24.58
ORD0123515,18,New,Cafe,Mexican,6.61,41,106.68,4,Stormy,Medium,2.2,0,0,95.0,73.06,Mumbai,4,2,44.58,14.53
ORD0116222,27,Returning,Fast Food,Italian,7.53,86,117.36,12,Rainy,Medium,4.6,0,0,288.44,75.55,New York,12,4,99.39,94.96
ORD0100595,33,Returning,Cafe,Italian,7.63,97,110.2,12,Rainy,Medium,3.5,0,1,254.9,165.48,Singapore,10,4,73.82,93.21
ORD0096163,24,Premium,Cafe,Italian,20.95,107,6.22,14,Cloudy,High,2.4,0,0,184.25,-19.86,Mumbai,1,1,74.54,59.43
ORD0051514,26,New,Restaurant,Italian,7.87,81,238.33,7,Rainy,High,3.8,0,0,414.24,66.77,Sydney,11,4,79.12,82.52
ORD0136066,56,Premium,Fast Food,Mexican,1.99,51,166.13,14,Sunny,Low,4.8,0,1,325.31,8.81,New York,3,1,84.38,82.34
ORD0070330,53,Returning,Restaurant,Indian,9.35,117,74.75,12,Cloudy,Medium,3.5,0,0,35.86,150.02,New York,1,1,2.16,35.82
ORD0080236,32,Premium,Fast Food,Mexican,24.2,35,285.97,3,Sunny,Medium,1.7,1,0,327.64,-6.16,Singapore,12,4,34.42,89.6
ORD0060891,39,New,Cafe,Indian,5.33,106,221.63,10,Cloudy,High,1.8,0,0,408.61,143.24,Sydney,2,1,34.41,94.65
ORD0050189,67,Premium,Cafe,Italian,21.5,78,79.42,3,Stormy,Low,3.2,1,0,350.51,3.6,London,4,2,39.25,56.59
ORD0018350,19,Returning,Cafe,Chinese,10.86,88,98.19,9,Rainy,Medium,3.2,0,0,149.47,162.3,London,3,1,24.36,95.2
ORD0075232,63,Premium,Restaurant,Mexican,22.03,44,204.81,9,Stormy,Medium,2.9,1,0,371.81,23.99,Mumbai,12,4,46.23,31.57
ORD0092384,50,Premium,Fast Food,Mexican,17.59,21,235.78,8,Cloudy,Medium,4.8,0,0,200.05,199.87,London,7,3,11.55,73.61
ORD0142622,35,Returning,Cloud Kitchen,Mexican,15.35,35,232.66,5,Sunny,Low,4.8,0,0,462.55,190.91,Mumbai,2,1,79.89,32.75
ORD0058080,49,Returning,Cafe,Italian,11.75,43,163.71,11,Stormy,High,4.3,0,0,174.6,148.14,London,9,3,33.1,64.82
ORD0000379,64,New,Fast Food,Chinese,2.73,43,115.67,10,Stormy,Medium,1.8,0,0,357.83,170.96,Mumbai,12,4,5.24,17.11
ORD0042028,63,Premium,Restaurant,Chinese,6.09,51,234.16,3,Stormy,Medium,1.2,0,0,448.96,32.78,Singapore,6,2,90.64,83.2
ORD0097216,45,Returning,Cloud Kitchen,Mexican,16.94,70,245.73,2,Stormy,Low,1.4,0,0,317.51,88.12,New York,7,3,71.85,15.48
ORD0105730,23,Premium,Fast Food,Indian,11.86,36,99.75,14,Sunny,High,4.6,0,0,384.23,103.4,Sydney,1,1,83.54,84.3
ORD0077483,74,Returning,Fast Food,Chinese,16.75,55,271.18,9,Cloudy,Low,4.3,0,0,38.51,154.16,Singapore,8,3,99.53,20.46
ORD0009460,74,Returning,Restaurant,Italian,17.15,97,48.23,6,Rainy,Low,4.2,0,0,286.06,13.13,New York,8,3,60.24,75.45
ORD0001967,26,Premium,Cafe,Mexican,7.12,83,32.53,13,Cloudy,Medium,4.9,0,0,227.13,147.42,Singapore,3,1,15.28,73.71
ORD0135292,37,New,Cloud Kitchen,Chinese,5.25,55,186.45,13,Stormy,Medium,2.2,0,0,352.53,166.37,Sydney,4,2,55.74,22.97
ORD0102721,69,New,Restaurant,Chinese,22.3,14,206.87,6,Stormy,Low,1.5,1,0,424.46,188.28,New York,10,4,73.57,5.65
ORD0074833,51,New,Restaurant,Mexican,22.39,72,240.96,9,Rainy,Low,1.0,0,0,312.75,-0.91,Sydney,7,3,62.19,32.54
ORD0126478,42,New,Cafe,Chinese,16.65,84,39.31,6,Sunny,Low,3.6,0,0,66.76,155.96,Singapore,10,4,29.84,74.26
ORD0065363,18,Premium,Fast Food,Italian,9.68,38,120.01,1,Rainy,Low,4.1,0,0,139.58,183.15,New York,6,2,77.07,52.14
ORD0031600,70,Returning,Fast Food,Indian,17.16,114,287.95,14,Sunny,Low,1.2,0,0,402.09,78.44,Sydney,11,4,85.28,92.6
ORD0088376,36,Premium,Cafe,Mexican,16.56,22,297.62,7,Sunny,Medium,2.3,0,0,317.7,65.49,Mumbai,2,1,34.75,52.11
ORD0051910,48,New,Cafe,Mexican,22.99,76,216.94,6,Sunny,Low,4.1,0,0,383.52,169.25,New York,9,3,88.99,59.8
ORD0089821,30,Returning,Cloud Kitchen,Indian,12.02,44,211.68,12,Sunny,Medium,1.4,0,0,89.87,155.48,Singapore,8,3,23.85,59.34
ORD0024012,70,Premium,Restaurant,Chinese,23.13,17,192.16,10,Rainy,High,5.0,0,0,349.39,-0.19,Sydney,12,4,43.82,77.69
ORD0075577,66,Premium,Cafe,Chinese,7.99,12,212.12,2,Rainy,Low,2.2,0,0,100.45,119.29,Singapore,8,3,97.66,43.84
ORD0099095,56,Premium,Restaurant,Italian,17.34,80,147.05,8,Rainy,Medium,2.7,0,0,231.05,26.52,London,9,3,73.02,47.11
ORD0104668,27,Returning,Cloud Kitchen,Mexican,15.71,31,199.5,10,Stormy,High,1.8,0,0,227.95,65.09,Sydney,6,2,84.72,65.63
ORD0085148,61,Premium,Cafe,Mexican,6.75,65,215.44,14,Rainy,Medium,3.0,0,0,77.59,36.3,Sydney,4,2,8.02,14.27
ORD0124522,21,New,Cloud Kitchen,Indian,9.86,59,245.45,5,Stormy,High,4.3,0,0,477.53,97.62,New York,6,2,98.4,61.95
ORD0013229,36,Returning,Cloud Kitchen,Chinese,9.18,45,211.78,12,Rainy,Medium,4.0,0,0,469.95,160.85,Sydney,9,3,69.9,85.69
ORD0011134,64,Returning,Restaurant,Indian,0.57,10,34.04,4,Sunny,Medium,1.5,0,0,90.0,160.62,New York,8,3,28.79,82.17
ORD0007493,71,Premium,Cloud Kitchen,Indian,16.73,92,258.69,8,Cloudy,High,2.9,0,0,316.83,79.48,Sydney,9,3,70.69,57.16
ORD0134583,44,Premium,Fast Food,Chinese,8.8,24,191.66,5,Stormy,High,1.2,0,0,460.78,132.5,New York,4,2,34.63,23.1
ORD0068555,68,Premium,Cloud Kitchen,Indian,9.84,22,256.41,10,Rainy,Medium,1.2,0,0,343.02,91.17,Mumbai,3,1,83.11,71.34
ORD0066842,72,Returning,Fast Food,Italian,24.25,37,193.12,11,Rainy,High,4.6,0,0,497.94,6.65,Sydney,9,3,28.5,56.1
ORD0052387,50,Premium,Restaurant,Italian,17.79,100,261.99,9,Rainy,Low,1.4,0,0,242.99,-12.18,London,7,3,7.09,82.53
ORD0010694,34,Returning,Cloud Kitchen,Mexican,20.47,55,240.67,8,Stormy,Low,3.5,0,0,447.92,12.17,Singapore,11,4,2.12,29.06
ORD0132901,23,Returning,Restaurant,Mexican,13.07,68,31.2,1,Stormy,High,4.0,0,0,380.1,143.47,Mumbai,11,4,64.74,40.21
ORD0021004,67,Returning,Cafe,Italian,24.39,82,43.49,13,Sunny,Medium,3.7,0,0,17.49,165.21,London,12,4,35.24,57.43
ORD0139451,63,New,Cafe,Indian,15.56,86,288.02,8,Cloudy,Low,3.2,0,0,207.36,55.67,Singapore,3,1,61.39,15.41
ORD0068111,24,Returning,Cafe,Mexican,9.78,47,216.81,7,Stormy,Low,3.3,0,0,200.88,118.42,Singapore,4,2,88.74,68.19
ORD0024340,32,Premium,Restaurant,Mexican,4.07,79,245.24,2,Cloudy,High,4.4,0,0,90.35,38.16,Mumbai,1,1,89.26,7.64
ORD0037984,59,New,Cafe,Chinese,10.74,81,105.98,12,Stormy,Low,4.1,0,0,134.92,56.51,Sydney,7,3,94.52,56.4
ORD0127074,67,New,Fast Food,Indian,22.42,108,22.98,14,Sunny,Low,2.1,0,1,25.87,30.95,Sydney,1,1,21.33,48.85
ORD0135637,36,New,Cafe,Mexican,18.24,33,169.84,6,Stormy,Low,2.2,1,0,430.44,142.18,New York,9,3,22.93,13.56
ORD0103830,20,New,Cafe,Mexican,7.75,17,283.79,9,Rainy,Low,3.7,0,0,128.06,55.89,New York,10,4,35.23,33.02
ORD0057138,56,Premium,Fast Food,Chinese,18.76,113,279.38,13,Sunny,Medium,2.7,0,0,40.07,78.19,New York,2,1,73.35,57.73
ORD0030175,49,New,Cafe,Indian,18.38,105,118.27,7,Stormy,High,3.5,0,0,104.06,-1.69,Mumbai,12,4,1.93,54.61
ORD0071499,69,New,Cloud Kitchen,Mexican,8.07,48,117.55,8,Cloudy,Low,4.3,0,0,360.03,144.41,Mumbai,3,1,9.91,65.99
ORD0000950,18,New,Cafe,Chinese,1.08,93,113.59,12,Stormy,Medium,2.1,0,0,286.9,92.89,Mumbai,8,3,2.27,1.16
ORD0029756,30,New,Restaurant,Chinese,9.45,86,102.29,7,Stormy,High,4.8,0,0,23.68,74.13,Sydney,3,1,45.29,71.54
ORD0108996,62,Premium,Cafe,Italian,3.83,79,212.93,1,Stormy,High,4.4,0,1,337.52,23.72,New York,10,4,86.31,22.06
ORD0005492,21,Returning,Restaurant,Mexican,18.84,15,99.68,11,Cloudy,Medium,1.2,0,0,205.12,188.81,Sydney,7,3,43.69,58.14
ORD0072293,42,Premium,Fast Food,Indian,7.1,17,247.61,11,Stormy,Medium,3.5,1,0,425.37,85.68,Mumbai,1,1,41.81,13.01
ORD0086836,57,Premium,Cafe,Mexican,10.84,89,281.17,6,Stormy,High,1.2,0,0,194.38,168.82,Sydney,10,4,98.02,93.75
ORD0138012,45,Premium,Cafe,Chinese,15.03,15,156.01,5,Stormy,High,4.2,0,0,307.76,48.92,Singapore,5,2,69.31,84.52
ORD0014500,73,Returning,Cloud Kitchen,Mexican,14.86,45,90.5,14,Stormy,Low,4.5,0,0,463.62,51.32,Sydney,3,1,27.24,89.54
ORD0026204,71,Premium,Restaurant,Italian,10.54,16,195.56,9,Stormy,High,3.3,0,0,328.71,20.57,Sydney,1,1,44.23,6.01
ORD0077616,55,Premium,Fast Food,Italian,23.73,17,236.76,9,Stormy,High,4.5,0,0,293.28,173.79,New York,9,3,38.36,34.03
ORD0024846,68,Premium,Fast Food,Indian,7.29,17,70.7,12,Rainy,Medium,3.3,1,0,416.45,54.72,New York,5,2,5.09,43.47
ORD0059494,30,Premium,Cafe,Indian,12.85,41,267.39,7,Stormy,Medium,2.4,0,0,275.86,104.25,Singapore,10,4,63.44,67.05
ORD0044033,58,New,Fast Food,Italian,12.02,107,14.94,7,Sunny,High,3.9,0,0,44.03,6.29,Singapore,7,3,28.52,5.57
ORD0114112,53,Returning,Restaurant,Chinese,20.96,50,267.18,9,Rainy,Low,2.3,0,0,65.62,135.96,Singapore,8,3,52.0,15.68
ORD0068985,48,New,Cafe,Chinese,3.46,115,230.43,13,Cloudy,Low,3.4,0,0,319.55,176.03,New York,5,2,29.44,40.39
ORD0123139,57,New,Cafe,Mexican,15.59,13,229.81,6,Sunny,Low,1.6,0,0,27.68,188.05,Sydney,11,4,31.66,46.5
ORD0149912,72,Premium,Restaurant,Italian,12.71,86,142.77,4,Rainy,Low,2.6,0,0,42.08,-15.52,New York,5,2,74.44,76.34
ORD0148383,71,Premium,Cafe,Indian,22.77,93,145.55,13,Sunny,Medium,1.5,0,0,21.79,48.84,London,3,1,29.97,88.49
ORD0076988,33,New,Cloud Kitchen,Mexican,17.08,45,212.32,6,Stormy,Low,4.0,1,1,24.96,197.0,Singapore,8,3,59.55,49.87
ORD0099913,26,New,Restaurant,Chinese,23.21,34,60.59,10,Stormy,Low,3.2,0,0,16.56,64.64,New York,2,1,93.42,88.87
ORD0016108,44,New,Cafe,Indian,2.81,33,63.39,9,Sunny,Low,3.0,0,0,162.32,101.68,Mumbai,8,3,19.5,72.2
ORD0009503,43,New,Restaurant,Indian,5.69,69,178.8,6,Rainy,Medium,4.0,0,0,168.97,-17.85,Singapore,9,3,3.12,99.26
ORD0010871,24,Returning,Cloud Kitchen,Indian,24.35,88,219.53,3,Cloudy,Medium,1.3,0,0,74.1,20.86,New York,8,3,63.73,3.73
ORD0057863,45,Returning,Fast Food,Italian,9.69,107,170.15,14,Cloudy,Medium,4.5,0,0,466.0,19.18,Sydney,11,4,77.94,72.06
ORD0061113,73,Premium,Fast Food,Mexican,24.27,59,193.1,1,Cloudy,Medium,3.5,0,0,451.13,149.34,New York,10,4,34.78,34.05
ORD0040012,52,Premium,Restaurant,Mexican,17.89,44,127.31,3,Stormy,Medium,1.5,0,0,361.11,182.77,London,10,4,83.52,83.43
ORD0020490,60,Returning,Restaurant,Italian,20.12,46,218.68,8,Cloudy,High,4.0,1,0,463.87,20.2,Mumbai,11,4,63.74,97.83
ORD0077364,69,New,Cloud Kitchen,Chinese,0.81,78,210.57,14,Cloudy,Medium,4.6,0,0,167.76,-4.29,Singapore,4,2,37.96,58.15
ORD0005615,63,Returning,Fast Food,Italian,1.61,101,291.03,7,Rainy,Low,1.8,0,0,125.22,32.15,Sydney,6,2,34.59,57.21
ORD0071708,67,Premium,Cloud Kitchen,Italian,7.81,25,109.39,5,Sunny,Medium,2.2,0,0,287.43,7.35,Sydney,2,1,72.67,55.62
ORD0110430,60,Returning,Fast Food,Italian,7.48,18,228.04,14,Cloudy,High,4.7,0,0,231.84,155.74,Singapore,4,2,75.92,10.98
ORD0066971,58,Premium,Restaurant,Indian,8.15,62,140.62,14,Sunny,Medium,2.9,1,0,235.49,28.75,London,4,2,84.47,16.49
ORD0103168,69,Returning,Restaurant,Indian,21.79,62,261.79,14,Sunny,Low,1.7,0,0,57.57,178.62,Sydney,1,1,80.31,60.33
ORD0058394,42,Premium,Restaurant,Indian,13.99,96,277.19,10,Cloudy,Medium,1.3,0,0,56.75,187.32,London,1,1,11.02,46.43
ORD0047168,21,New,Fast Food,Chinese,23.47,114,243.59,14,Sunny,Medium,4.2,0,0,46.44,128.02,Mumbai,2,1,50.82,15.97
ORD0109111,46,Returning,Restaurant,Italian,2.53,90,96.86,1,Stormy,Medium,2.7,1,0,467.32,120.92,Singapore,1,1,86.72,29.21
ORD0026380,24,Premium,Fast Food,Mexican,6.3,102,81.87,5,Cloudy,High,2.8,0,0,469.29,39.02,London,6,2,67.0,59.12
ORD0062852,72,Returning,Cafe,Mexican,7.12,37,103.71,6,Stormy,Medium,3.4,0,0,380.04,39.3,London,5,2,78.75,81.26
ORD0112813,72,Premium,Restaurant,Mexican,3.15,64,40.97,14,Stormy,High,3.5,0,0,492.17,42.15,Singapore,1,1,21.44,67.07
ORD0015839,26,Returning,Fast Food,Indian,12.3,114,156.97,3,Rainy,Low,4.0,0,0,138.34,149.43,Mumbai,10,4,10.25,75.99
ORD0062517,25,Returning,Cloud Kitchen,Mexican,15.37,21,10.87,3,Stormy,Medium,3.0,0,0,349.51,9.58,New York,9,3,55.66,17.54
ORD0098437,62,Premium,Fast Food,Chinese,10.52,115,229.94,11,Cloudy,High,3.1,0,1,220.38,136.15,Sydney,11,4,23.77,16.5
ORD0109545,23,Premium,Cafe,Indian,17.4,63,64.02,12,Cloudy,Low,3.0,0,0,194.44,69.32,Mumbai,9,3,22.48,22.81
ORD0032103,32,Premium,Cloud Kitchen,Indian,20.05,81,51.78,12,Sunny,Low,1.5,0,0,473.29,129.47,London,5,2,58.94,22.2
ORD0028202,30,Premium,Cloud Kitchen,Indian,23.27,100,16.87,4,Cloudy,Low,4.1,0,0,207.58,26.93,Sydney,10,4,79.74,99.36
ORD0052640,44,Premium,Restaurant,Chinese,10.76,35,158.22,14,Cloudy,Low,3.4,0,0,213.01,132.93,London,12,4,86.55,54.76
ORD0086739,21,Premium,Cloud Kitchen,Chinese,23.79,49,253.41,1,Rainy,Medium,1.9,0,0,364.31,137.23,New York,12,4,25.53,52.21
ORD0013381,24,Premium,Cafe,Italian,5.85,98,156.5,3,Stormy,Medium,1.6,0,0,240.61,66.23,New York,11,4,0.38,20.28
ORD0020591,57,Returning,Fast Food,Mexican,12.91,105,273.9,7,Stormy,Medium,3.2,0,0,374.88,100.23,Sydney,7,3,64.55,57.58
ORD0006060,34,New,Fast Food,Chinese,10.95,48,186.72,7,Sunny,Low,3.8,0,0,392.18,41.32,Sydney,10,4,34.66,81.52
ORD0073283,67,New,Cafe,Italian,23.86,53,69.89,4,Cloudy,Low,1.5,0,1,452.62,111.12,New York,8,3,57.47,70.84
ORD0007848,59,New,Cafe,Chinese,0.74,70,226.72,4,Sunny,Low,4.2,0,1,377.22,68.96,Mumbai,11,4,11.23,62.37
ORD0114103,40,Premium,Cafe,Mexican,8.29,12,133.09,1,Sunny,Medium,3.9,0,0,195.84,115.76,Singapore,7,3,55.68,26.32
ORD0064067,21,New,Cloud Kitchen,Chinese,15.56,52,161.9,4,Rainy,High,4.8,1,1,165.45,177.64,Mumbai,5,2,18.21,68.97
ORD0147005,56,New,Cloud Kitchen,Indian,14.67,12,262.48,10,Sunny,High,4.1,0,0,33.17,22.33,Singapore,7,3,35.32,66.77
ORD0114481,67,Premium,Cafe,Italian,17.42,41,287.7,2,Stormy,Low,2.5,0,0,446.34,143.99,Mumbai,4,2,0.58,32.28
ORD0083910,66,Premium,Fast Food,Mexican,7.51,44,15.2,7,Cloudy,Medium,1.7,0,0,338.98,119.13,Singapore,8,3,56.14,43.88
ORD0101374,64,New,Cloud Kitchen,Italian,2.74,115,145.9,6,Stormy,Low,3.3,0,0,498.19,88.62,Sydney,2,1,43.58,28.6
ORD0036931,65,Returning,Cafe,Italian,15.34,81,42.66,4,Cloudy,High,4.2,0,0,411.34,97.86,New York,9,3,84.69,36.21
ORD0050489,69,Premium,Cloud Kitchen,Indian,13.43,48,284.35,1,Stormy,Medium,1.2,0,0,235.91,-5.91,New York,5,2,22.16,60.86
ORD0014469,41,New,Restaurant,Mexican,15.07,50,39.23,14,Stormy,High,3.0,0,1,192.95,101.01,Singapore,10,4,12.71,82.85
ORD0075079,72,New,Fast Food,Mexican,19.86,58,103.09,13,Sunny,Medium,4.2,0,1,328.63,162.99,Mumbai,3,1,86.89,13.44
ORD0041661,18,Returning,Cloud Kitchen,Mexican,12.14,42,237.52,5,Cloudy,Low,1.0,0,1,165.08,45.13,Mumbai,12,4,15.64,58.32
ORD0051286,19,New,Cloud Kitchen,Indian,2.66,103,74.69,14,Sunny,High,3.5,1,0,304.45,123.18,Singapore,11,4,24.81,59.62
ORD0136573,56,New,Cafe,Chinese,6.1,97,207.68,10,Sunny,Medium,2.4,0,0,78.04,125.48,London,1,1,25.65,97.3
